NAME,SPECS,PRICE,RATING
"POCO F1 by Xiaomi (Steel Blue, 64 GB)","6 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.7 cm (6.18 inch) FHD+ Display12MP + 5MP , 20MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 845 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",17999,4.3
"Realme 2 Pro (Black Sea, 64 GB)","6 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.0 cm (6.3 inch) FHD+ Display16MP + 2MP , 16MP Front Camera3500 mAh Li-ion BatteryQualcomm Snapdragon 660 Octa Core 1.95GHz AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",12990,4
"Honor 9i (Graphite Black, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 128 GB14.99 cm (5.9 inch) Full HD+ Display16MP + 2MP , 13MP + 2MP Dual Front Camera3340 mAh BatteryHuawei Kirin 659 Octa Core Clocked up to 2.36 GHz Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",8999,4
"Realme C1 (Navy Blue, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 5MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorFace Unlock2019 EditionBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7499,4
"Realme C1 (Mirror Black, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 5MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6999,4.3
"Realme C1 (Mirror Black, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 5MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorFace Unlock2019 EditionBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7499,4
"OPPO A5s (Red, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 8MP Front Camera4230 mAh BatteryMTK MT6765 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",8990,4
"Redmi Note 6 Pro (Rose Gold, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.9 cm (6.26 inch) FHD+ Display12MP + 5MP , 20MP + 2MP Dual Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11999,4
"Redmi Note 6 Pro (Blue, 64 GB)","6 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.9 cm (6.26 inch) FHD+ Display12MP + 5MP , 20MP + 2MP Dual Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",13999,4.3
"Realme C1 (Mirror Black, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 5MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorFace Unlock2019 EditionBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9499,4
Micromax X1i Power,"32 MB RAM , 32 MB ROM ,6.1 cm (2.4 inch) Display0.3MP Rear Camera1750 mAh Battery12 Months Brand Warranty",836,4.3
"Realme C1 (Mirror Black, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 5MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorFace Unlock2019 EditionBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9499,4
"Infinix Smart 2 (Bordeaux Red, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.84 cm (5.45 inch) HD+ Display13MP Rear Camera , 8MP Front Camera3050 mAh Li-ion Polymer BatteryMTK6739 64 bit Quad Core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",5999,4.3
Samsung Guru Music 2,"NA ROM , Expandable Upto 16 GB5.08 cm (2 inch) QVGA Display0MP Front Camera800 mAh Li-Ion BatteryNA 0 Single Core 208MHz Processor1 Year Manufacturer Warranty",1749,4
"OPPO A5s (Black, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 8MP Front Camera4230 mAh BatteryMTK MT6765 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",8990,4
"Lenovo A5 (Gold, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display13MP Rear Camera , 8MP Front Camera4000 mAh BatteryMediaTek MT6739 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6999,4.3
I Kall K3310,"32 MB RAM , 64 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery15 Month  Manufacturer Warranty",489,3
"Samsung Galaxy A30 (Black, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) FHD+ Display16MP + 5MP , 16MP Front Camera4000 mAh Lithium-ion BatteryExynos 7904 ProcessorSuper AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",15490,4
"Redmi Y3 (Elegant Blue, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB15.9 cm (6.26 inch) HD+ Display12MP + 2MP , 32MP Front Camera4000 mAh BatteryQualcomm Snapdragon 632 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories",12799,4
"Redmi 6A (Blue, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.84 cm (5.45 inch) HD Display13MP Rear Camera3000 mAh BatteryMediateck Processor1 Year Manufacturer Warranty",6810,4
"Micromax Spark Go (Rose Gold, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) Display5MP Rear Camera , 2MP Front Camera2000 mAh Polymer BatterySC9832E ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",3499,4
"Redmi 6 (Gold, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP , 5MP Front Camera3000 mAh Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6999,4
"Redmi 6A (Rose Gold, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.84 cm (5.45 inch) HD Display13MP Rear Camera3000 mAh BatteryMediateck Processor1 Year Manufacturer Warranty",6899,4
"Redmi 6A (Blue, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB13.84 cm (5.45 inch) Display13MP Rear Camera , 5MP Front Camera3000 mAh Battery1 Year Manufacturer Warranty",6490,4
"Redmi Y2 (Gold, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP , 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9999,4.3
"Asus Zenfone Max Pro M1 (Grey, 64 GB)","6 GB RAM , 64 GB ROM , Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display16MP + 5MP , 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories",11999,4
"Panasonic Eluga Ray 530 (Black, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display13MP Rear Camera , 5MP Front Camera3000 mAh Li-ion Polymer BatteryMT6739WA ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories",5990,4
"Vivo Y91i (Ocean Blue, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera , 5MP Front Camera4030 mAh Li-ion BatteryMTK Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7990,4
"Vivo Y91i (Fusion Black, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera , 5MP Front Camera4030 mAh Li-ion BatteryMTK Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7990,4.3
"Honor 10 Lite (Sky Blue, 64 GB)","6 GB RAM , 64 GB ROM , Expandable Upto 512 GB15.77 cm (6.21 inch) FHD+ Display13MP + 2MP , 24MP Front Camera3400 mAh Lithium Polymer BatteryKirin 710 2.2GHz Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",15999,4
"Honor 10 Lite (Sapphire Blue, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.77 cm (6.21 inch) FHD+ Display13MP + 2MP , 24MP Front Camera3400 mAh Lithium Polymer BatteryKirin 710 2.2GHz Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",9999,4
"Honor 10 Lite (Midnight Black, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB15.77 cm (6.21 inch) FHD+ Display13MP + 2MP , 24MP Front Camera3400 mAh Lithium Polymer BatteryKirin 710 2.2GHz Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",11999,4
Samsung Guru Music 2,"NA ROM ,5.08 cm (2 inch) QVGA Display800 mAh Battery1 Year Manufacturer Warranty",1625,4.3
"Vivo Y93 (Starry Black, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera4030 mAh Li-ion BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11990,4
"Vivo Y93 (Nebula Purple, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera4030 mAh Li-ion BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11990,4
"Redmi 6A (Rose Gold, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB13.84 cm (5.45 inch) Display13MP Rear Camera , 5MP Front Camera3000 mAh Battery1 Year Manufacturer Warranty",6795,4
"Vivo V15 Pro (Topaz Blue, 128 GB)","8 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.23 cm (6.39 inch) FHD+ Display48 Million Quad Pixel Sensor (12 Million Effective Pixel) + 8MP + 5MP, AI Triple Rear Camera 5MP + 8MP , 32MP Front Camera3700 mAh Li-ion BatteryQualcomm Snapdragon 675AIE Octa Core 2.0GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",29990,4
"Redmi 5 (Lake Blue, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display12MP Rear Camera , 5MP Front Camera3300 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",8199,4.3
"Redmi 5 (Rose Gold, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display12MP Rear Camera , 5MP Front Camera3300 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9390,4
"Redmi 7 (Lunar Red, 32 GB)","2 GB RAM , 32 GB ROM ,15.9 cm (6.26 inch) Display12MP Rear Camera4000 mAh Battery12 Months",8971,4
"Redmi 5 (Lake Blue, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display12MP Rear Camera , 5MP Front Camera3300 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6990,4.3
"OPPO A5 (Diamond Red, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 8MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11990,4
"Samsung Galaxy M30 (Gradation Black, 64 GB)","4 GB RAM , 64 GB ROM ,16.26 cm (6.4 inch) Display13MP Rear Camera5000 mAh Battery12 Months",15890,4
"Lenovo K9 (Black, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB14.48 cm (5.7 inch) HD+ Display13MP + 5MP , 13MP + 5MP Dual Front Camera3000 mAh BatteryMediaTek P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7999,4.3
Nokia 150,"4 MB RAM , 4 MB ROM , Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera1020 mAh Battery0 0 0 0 Processor Processor1 Year",1950,4
Lava A3,"4 MB RAM , 3 MB ROM , Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera1750 mAh Battery1 Year replacement gurantee for phone and 6 months warranty for accessories in the box",949,4
Lava A3,"4 MB RAM , 3 MB ROM , Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera1750 mAh Battery1 Year replacement gurantee for phone and 6 months warranty for accessories in the box",949,4.3
Samsung Guru FM Plus,"NA ROM ,3.81 cm (1.5 inch) VGA Display800 mAh Battery1 Year Manufacturer Warranty",1375,4
"Panasonic Eluga X1 (Silver, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.7 cm (6.18 inch) FHD+ Display16MP + 5MP , 16MP Front Camera3000 mAh Li-ion Polymer BatteryP60 (MT6771) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories",9498,4
"Samsung Galaxy On Max (Black, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD Display13MP Rear Camera , 13MP Front Camera3300 mAh BatteryMediaTek MTK6757V/WL 2.39GHz, 1.69GHz, Octa Core ProcessorBrand Warranty of 1 Year",8990,4.3
Samsung Guru 1200,"NA ROM ,3.81 cm (1.5 inch) NA Display800 mAh Battery0 0 0 0 Processor Processor1 Year for Mobile & 6 Months for Accessories",1249,4
"Moto G7 Power (Ceramic Black, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB15.75 cm (6.2 inch) HD+ Display12MP Rear Camera , 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 632 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories",12999,4
"Samsung Galaxy M10 (Charcoal Black, 32 GB)","3 GB RAM , 32 GB ROM ,15.8 cm (6.22 inch) Display13MP Rear Camera3400 mAh Battery12 Months",9290,4.3
"Redmi 6 Pro (Gold, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB14.83 cm (5.84 inch) FHD+ Display12MP + 5MP , 5MP Front Camera4000 mAh BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories",10598,4
Micromax X1i Pop,"56 MB RAM , 56 MB ROM ,4.57 cm (1.8 inch) Display0.08MP Rear Camera800 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories ",749,4.3
Micromax X1i Pop,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) Display0.08MP Rear Camera800 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories ",749,4.3
Micromax X1i Pop,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) Display0.08MP Rear Camera800 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories ",749,3
"Redmi Note 6 Pro (Rose Gold, 64 GB)","6 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.9 cm (6.26 inch) FHD+ Display12MP + 5MP , 20MP + 2MP Dual Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",13999,4
"Redmi 7 (Comet Blue, 32 GB)","2 GB RAM , 32 GB ROM ,15.9 cm (6.26 inch) Display12MP Rear Camera4000 mAh Battery12 Months",8380,4
"Redmi Y2 (Rose Gold, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP , 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9999,4.3
"Vivo Y91i (Ocean Blue, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera , 5MP Front Camera4030 mAh Li-ion BatteryMTK Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7990,4
"Vivo Y91i (Fusion Black, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera , 5MP Front Camera4030 mAh Li-ion BatteryMTK Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7990,4.3
"Moto G6 (Indigo Black, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD+ Display12MP + 5MP , 16MP Front Camera3000 mAh Battery12 Months Brand Warranty",9395,4
"Moto G6 (Indigo Black, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD+ Display12MP + 5MP , 16MP Front Camera3000 mAh Battery12 Months Brand Warranty",9660,4
Kechaoda K10,"32 MB RAM , 32 MB ROM ,1.68 cm (0.66 inch) NA Display0.2MP Rear Camera300 mAh Battery1 Year Manufacturer Warranty",829,4.3
Kechaoda K10,"32 MB RAM , 32 MB ROM ,1.68 cm (0.66 inch) NA Display0.2MP Rear Camera300 mAh Battery1 Year Manufacturer Warranty",799,4.3
I Kall K18 New,"32 MB RAM , 64 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery15 Month  Manufacturer Warranty",479,3
I Kall K301 New,"32 MB RAM , 64 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery15 Month  Manufacturer Warranty",489,3
Karbonn KX1,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty",749,4
"Redmi 7 (Lunar Red, 32 GB)","2 GB RAM , 32 GB ROM ,15.9 cm (6.26 inch) Display12MP Rear Camera4000 mAh Battery12 Months",8971,4
"Redmi 6A (Gold, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB13.84 cm (5.45 inch) Display13MP Rear Camera3000 mAh Battery1 Year",6450,4
"Redmi Note 7 (Sapphire Blue, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.0 cm (6.3 inch) FHD+ Display12MP + 2MP , 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11999,4.3
"Samsung Galaxy On8 (Blue, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display16MP + 5MP , 16MP Front Camera3500 mAh Lithium-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11990,4
Nokia 130,"4 MB RAM , 8 MB ROM ,4.32 cm (1.7 inch) Display0.3MP Rear Camera1020 mAh Battery1 year manufacturer warranty",1710,4
I Kall K18 New,"32 MB RAM , 64 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery15 Month  Manufacturer Warranty",389,3
"Redmi 7 (Comet Blue, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.9 cm (6.26 inch) HD+ Display12MP + 2MP , 8MP Front Camera4000 mAh BatteryQualcomm Snapdragon 632 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories",9270,4
"Redmi Note 5 Pro (Black, 64 GB)","6 GB RAM , 64 GB ROM , Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP , 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",13990,4.3
"Redmi Y3 (Elegant Blue, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB15.9 cm (6.26 inch) HD+ Display12MP + 2MP , 32MP Front Camera4000 mAh BatteryQualcomm Snapdragon 632 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories",12799,4
Nokia 130,"4 MB RAM , 8 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera1020 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",1710,4
"Samsung Galaxy On8 (Black, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display16MP + 5MP , 16MP Front Camera3500 mAh Lithium-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11990,4
Kechaoda K-55 Plus,"512 MB RAM , 32 MB ROM ,4.5 cm (1.77 inch) QVGA Display0.3MP Rear Camera850 mAh Battery1 Year Brand Warranty",919,4.3
Gfive Guru,"64 MB RAM , 256 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera1050 mAh Battery1 Months Brand Warranty",675,3
"Redmi Y2 (Black, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP , 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9999,4
"Samsung Galaxy On6 (Blue, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB14.22 cm (5.6 inch) HD+ Display13MP Rear Camera , 8MP Front Camera3000 mAh Battery1.6 GHz Exynos Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11990,4
"Honor 8X (Black, 64 GB)","6 GB RAM , 64 GB ROM ,41.94 cm (16.51 cm) FHD+ Display20MP + 2MP , 16MP Front Camera3750 mAh Battery2.2 GHz Kirin 710 Octa Core Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",14999,4
"Apple iPhone XR (Black, 64 GB)","64 GB ROM ,15.49 cm (6.1 inch) Display12MP Rear Camera , 7MP Front CameraA12 Bionic Chip ProcessorBrand Warranty of 1 Year",59900,4
Mymax M43,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery1 year",499,3
I Kall K18 New,"32 MB RAM , 64 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery15 Month  Manufacturer Warranty",549,3
